Timestamp,Pelvis_position_x,Pelvis_position_y,Pelvis_position_z,Pelvis_extension,Pelvis_lateral_flexion_rotation,Pelvis_axial_rotation,LeftUpperLeg_position_x,LeftUpperLeg_position_y,LeftUpperLeg_position_z,LeftHip_flexion,LeftHip_adduction,LeftHip_external_rotation,LeftLowerLeg_position_x,LeftLowerLeg_position_y,LeftLowerLeg_position_z,LeftKnee_flexion,LeftKnee_adduction,LeftKnee_external_rotation,LeftFoot_position_x,LeftFoot_position_y,LeftFoot_position_z,LeftAnkle_dorsiflexion,LeftAnkle_inversion,LeftAnkle_internal_rotation,RightUpperLeg_position_x,RightUpperLeg_position_y,RightUpperLeg_position_z,RightHip_flexion,RightHip_adduction,RightHip_external_rotation,RightLowerLeg_position_x,RightLowerLeg_position_y,RightLowerLeg_position_z,RightKnee_flexion,RightKnee_adduction,RightKnee_external_rotation,RightFoot_position_x,RightFoot_position_y,RightFoot_position_z,RightAnkle_dorsiflexion,RightAnkle_inversion,RightAnkle_internal_rotation,Chest_position_x,Chest_position_y,Chest_position_z,Thorax_extension,Thorax_lateral_flexion_rotation,Thorax_axial_rotation,LeftShoulder_position_x,LeftShoulder_position_y,LeftShoulder_position_z,LeftScapula_protraction,LeftScapula_medial_rotation,LeftScapula_posterior_tilt,LeftUpperArm_position_x,LeftUpperArm_position_y,LeftUpperArm_position_z,LeftShoulder_flexion,LeftShoulder_abduction,LeftShoulder_external_rotation,LeftForeArm_position_x,LeftForeArm_position_y,LeftForeArm_position_z,LeftElbow_flexion,LeftElbow_abduction,LeftElbow_pronation,LeftHand_position_x,LeftHand_position_y,LeftHand_position_z,LeftWrist_flexion,LeftWrist_abduction,LeftWrist_pronation,Head_position_x,Head_position_y,Head_position_z,Neck_flexion,Neck_left-ward_tilt,Neck_right-ward_rotation,RightShoulder_position_x,RightShoulder_position_y,RightShoulder_position_z,RightScapula_protraction,RightScapula_medial_rotation,RightScapula_posterior_tilt,RightUpperArm_position_x,RightUpperArm_position_y,RightUpperArm_position_z,RightShoulder_flexion,RightShoulder_abduction,RightShoulder_external_rotation,RightForeArm_position_x,RightForeArm_position_y,RightForeArm_position_z,RightElbow_flexion,RightElbow_abduction,RightElbow_pronation,RightHand_position_x,RightHand_position_y,RightHand_position_z,RightWrist_flexion,RightWrist_abduction,RightWrist_pronation
2330,-0.03038314,0.9346435,-0.1430881,-11.74214,0.7322373,-6.150775,-0.155099,0.7115142,-0.1047431,23.29182,10.84649,12.46002,-0.2130698,0.3233715,-0.08349671,-18.31452,0.0001775849,0,-0.2557778,0.03649813,-0.07026367,-4.312025,-5.08858,-29.05254,0.05287815,0.7044771,-0.09774641,17.96924,1.61185,14.35009,0.0375382,0.3119107,-0.1072907,-18.3603,0.008599209,-0.05595291,0.04140193,0.02709568,-0.1097874,9.33452,-8.175538,-10.09354,-0.03430507,1.239932,-0.1204262,-1.839837,1.306144,-1.935832,-0.1313683,1.372618,-0.1711234,-10.83823,0.2619173,17.42962,-0.2346152,1.23703,-0.151525,-6.861499,6.960523,10.09878,-0.2700666,0.9916327,-0.1625276,15.26729,-6.517196,-6.137406,-0.3235838,0.7778706,-0.1483578,-20.31129,-31.05154,-10.81167,-0.03303834,1.541966,-0.0686852,-24.69004,-6.812567,-2.873375,0.06522229,1.379915,-0.159481,26.28668,-1.54212,-11.19261,0.2051433,1.257905,-0.1067153,2.183551,27.48886,-2.835239,0.2733414,1.05396,-0.03823055,41.33356,-29.16117,0.5743721,0.2775853,0.8664635,0.08122973,-12.84801,-18.95352,11.02855
2350,-0.0309449,0.9341616,-0.1425336,-11.6232,0.6603154,-6.28107,-0.1562667,0.7113687,-0.1038817,23.36462,10.96245,13.04158,-0.2146885,0.3237564,-0.08267783,-18.84002,-4.098114E-05,0,-0.2567372,0.03675044,-0.07077269,-4.242979,-4.878217,-30.22641,0.05237098,0.703985,-0.09649878,17.97561,1.803033,14.45269,0.03739982,0.3117641,-0.1061744,-18.76832,0.005279736,-0.03956468,0.04135111,0.02708793,-0.1097461,9.528008,-8.356757,-10.10227,-0.03445059,1.239484,-0.1202674,-1.784873,1.22746,-2.057284,-0.1312103,1.37218,-0.171329,-10.83801,0.280912,17.36503,-0.2349925,1.23692,-0.1525158,-7.252443,7.208242,10.14579,-0.2706689,0.9918442,-0.1638981,15.73513,-7.015349,-6.555713,-0.3253349,0.7789095,-0.1475224,-19.26636,-32.51499,-10.9158,-0.03228143,1.541553,-0.06889255,-24.63176,-7.173932,-3.102361,0.0655109,1.379197,-0.1592132,26.4095,-1.513604,-11.12419,0.2064924,1.257991,-0.1044376,2.882762,28.52419,-3.378676,0.2770056,1.055722,-0.03307645,41.38881,-28.95123,0.9891293,0.28287,0.8687199,0.08674149,-14.08094,-18.53737,10.97933
2360,-0.03211346,0.9330626,-0.140656,-11.45129,0.6770562,-6.310282,-0.1582616,0.7106094,-0.1011273,23.56649,11.37377,14.17998,-0.2171418,0.3241226,-0.08034135,-20.02524,-0.0007035095,0,-0.2577564,0.03706867,-0.0712705,-3.744759,-5.061744,-31.65276,0.05156383,0.7030653,-0.09380569,17.99372,1.927964,14.51696,0.0371701,0.3114607,-0.1040107,-19.46935,0.007342454,-0.04423466,0.04122431,0.02705699,-0.1096308,9.901092,-8.658843,-10.10202,-0.03425807,1.238478,-0.1194697,-1.564105,0.8336861,-2.404931,-0.1300951,1.371405,-0.1716035,-10.97286,0.0609731,17.22268,-0.2350949,1.236837,-0.1541918,-8.093569,7.579735,10.07825,-0.271468,0.9924728,-0.1661139,16.6549,-8.086398,-7.511806,-0.3255498,0.7796244,-0.1476252,-19.68822,-32.68198,-10.85491,-0.02950187,1.540609,-0.06903775,-24.75628,-7.692753,-3.087623,0.06682767,1.377423,-0.1583447,26.47282,-1.26351,-11.18555,0.209811,1.257995,-0.09932481,4.298059,30.78797,-4.114964,0.2848861,1.059595,-0.02132454,41.49862,-28.44484,1.900119,0.2924085,0.874615,0.1015343,-14.73751,-16.63365,10.52129
2370,-0.03242435,0.9324235,-0.1394876,-11.35638,0.692349,-6.304656,-0.1588752,0.7101143,-0.0993846,23.67131,11.52931,14.49925,-0.2177055,0.3241974,-0.07887343,-20.65732,-0.001038189,0,-0.257691,0.03714508,-0.07142869,-3.39298,-5.161888,-31.8104,0.05139534,0.7025332,-0.09224959,17.995,1.954561,14.52637,0.03713847,0.3112709,-0.1027991,-19.84228,0.008769963,-0.04845664,0.04116015,0.02702892,-0.1095522,10.12842,-8.793124,-10.08073,-0.03381169,1.237892,-0.119004,-1.41347,0.6109673,-2.590272,-0.1291635,1.370937,-0.1717691,-11.06427,-0.08007714,17.1586,-0.2348313,1.236736,-0.1549981,-8.537481,7.78659,10.02985,-0.271656,0.9927662,-0.1671002,17.11552,-8.65163,-8.064701,-0.3259735,0.7802781,-0.1470275,-19.55545,-33.21252,-10.87647,-0.02770828,1.540062,-0.06918123,-24.86698,-7.915172,-2.989896,0.06783392,1.376442,-0.1579211,26.46882,-1.115985,-11.26374,0.2117358,1.257984,-0.09666838,5.039329,31.91087,-4.322929,0.2890036,1.061792,-0.01493926,41.56102,-28.16069,2.414759,0.2979491,0.878257,0.1098232,-15.30052,-16.04259,10.60668
2390,-0.03256986,0.9316722,-0.1376604,-11.25407,0.7152506,-6.284503,-0.1592779,0.7094938,-0.09691139,23.77252,11.66559,14.64707,-0.2178862,0.3242016,-0.07692964,-21.37494,-0.001775849,0,-0.2575396,0.03722596,-0.07158233,-2.729576,-5.127853,-31.46584,0.05137637,0.7019051,-0.09013497,17.96081,1.952696,14.51967,0.03716618,0.3110274,-0.1013202,-20.24404,0.01066876,-0.06255726,0.04110554,0.02699322,-0.1094582,10.41977,-8.938771,-10.04085,-0.03324711,1.237193,-0.1179273,-1.253358,0.3971755,-2.766191,-0.1281273,1.37033,-0.1713355,-11.14891,-0.2113875,17.09403,-0.2349499,1.236532,-0.1549654,-8.856321,8.261846,10.18618,-0.2727877,0.9930249,-0.1669729,17.3779,-9.501729,-8.796919,-0.3275841,0.7810767,-0.1451251,-19.31084,-33.99739,-10.95499,-0.02586134,1.539405,-0.06876582,-24.97576,-8.12492,-2.867784,0.06892552,1.375364,-0.1569211,26.46433,-0.9692858,-11.34824,0.2123044,1.257202,-0.09264509,6.260027,32.26561,-4.754024,0.2900189,1.062196,-0.005993709,40.9315,-27.17889,2.546221,0.3008651,0.8805908,0.1212612,-15.65892,-16.09591,11.08733
2400,-0.03246904,0.9309083,-0.1359464,-10.98501,0.5873348,-6.428736,-0.1594125,0.7091144,-0.09475398,23.62402,11.50381,14.45231,-0.2174961,0.3241919,-0.07532956,-21.8655,-0.001987585,0,-0.2567987,0.03727394,-0.07158254,-2.310205,-5.24678,-30.83112,0.05133512,0.7011762,-0.08776307,17.75283,2.131408,14.61401,0.03719112,0.3107418,-0.09964776,-20.70111,0.01258804,-0.07132626,0.04106048,0.02695632,-0.109342,10.75834,-9.103987,-9.975276,-0.03219949,1.236495,-0.1172426,-1.093785,0.1980823,-2.922082,-0.1266331,1.369681,-0.1712766,-11.2227,-0.3192021,17.016,-0.2350236,1.236336,-0.1550323,-9.029177,8.966529,10.54275,-0.2744781,0.9932988,-0.1669582,17.30267,-10.50551,-9.448518,-0.3294335,0.7815803,-0.1442737,-19.25618,-34.31079,-10.98451,-0.02361643,1.538739,-0.06872392,-25.09746,-8.322701,-2.734019,0.07046356,1.374296,-0.1563471,26.46356,-0.8351682,-11.42086,0.2133606,1.256506,-0.08918774,7.432129,32.62456,-5.033774,0.2915481,1.062973,0.002368219,40.41971,-26.25669,2.699579,0.3038248,0.8833996,0.1322219,-16.06846,-15.66391,11.3561
2420,-0.0331599,0.9298752,-0.1308413,-10.75459,0.6526792,-6.3507,-0.1598584,0.7081237,-0.08836563,23.68282,11.46199,13.85859,-0.2161575,0.3241602,-0.07065402,-23.17364,-0.002971132,0,-0.2545224,0.0374667,-0.07143084,-1.173198,-5.623466,-28.7244,0.05089723,0.7004315,-0.08315715,17.31186,2.031961,14.51872,0.03694474,0.3103217,-0.09729049,-20.97363,0.01449366,-0.08156469,0.04096355,0.02687287,-0.1090557,11.1916,-9.306283,-9.849238,-0.0317402,1.235553,-0.1137539,-0.7553698,-0.1621419,-3.168112,-0.1253319,1.368741,-0.1690141,-11.30935,-0.50471,16.85149,-0.2351051,1.236208,-0.1537041,-9.811734,9.499516,10.53318,-0.2767258,0.9943006,-0.1646288,18.76688,-11.19697,-9.85343,-0.3333212,0.7835447,-0.1380775,-19.8544,-34.52289,-10.82211,-0.02096392,1.537877,-0.06665225,-25.32521,-8.685357,-2.481123,0.07181488,1.372652,-0.1532156,26.4976,-0.5817819,-11.55536,0.2145738,1.256228,-0.08088328,9.473511,33.69602,-5.036131,0.2946297,1.067021,0.02002183,39.98136,-24.9215,3.229497,0.3100009,0.8926339,0.1562571,-16.60608,-15.14054,12.31597
2430,-0.03369031,0.9294695,-0.1283088,-10.5752,0.6247233,-6.384357,-0.1603221,0.7078382,-0.08554939,23.57708,11.45584,14.33329,-0.2155466,0.324284,-0.06858327,-23.75733,-0.003415095,0,-0.2529824,0.03763455,-0.07133725,-0.6016592,-5.551953,-28.27744,0.05042239,0.7001351,-0.0808597,16.97679,2.066685,14.52389,0.03670438,0.3101252,-0.09620092,-21.03981,0.014842,-0.08156469,0.04091008,0.02682763,-0.1088812,11.37051,-9.405103,-9.797053,-0.03165839,1.235196,-0.1121958,-0.5702693,-0.3189357,-3.260868,-0.1244362,1.368187,-0.1682752,-11.11682,-0.2937869,16.61406,-0.2350914,1.236594,-0.1535941,-10.17908,9.761646,10.52376,-0.2771705,0.9950726,-0.164433,19.11506,-11.7302,-10.31084,-0.3337569,0.7845899,-0.1365198,-19.90796,-34.81968,-10.82575,-0.01989225,1.537578,-0.06592302,-25.41679,-8.857744,-2.394818,0.07262616,1.371707,-0.151865,26.67091,-0.662262,-11.42968,0.2157204,1.256109,-0.07684757,10.40991,34.54203,-4.711219,0.2974465,1.069979,0.02863125,40.01437,-24.64988,3.702956,0.314326,0.8987998,0.1687126,-16.53542,-15.02945,12.99677
2440,-0.03443356,0.9291435,-0.1260154,-10.36853,0.5372422,-6.463899,-0.160931,0.7077041,-0.0829482,23.44297,11.31478,14.68131,-0.2147959,0.3244943,-0.06660052,-24.29937,-0.003818076,0,-0.2512344,0.03786933,-0.07123175,-0.07132626,-5.438299,-27.62379,0.04970391,0.6998646,-0.07870707,16.61298,2.189834,14.55608,0.03636855,0.3099402,-0.09516921,-21.09564,0.01537476,-0.08156469,0.04085367,0.02678019,-0.108686,11.51935,-9.510724,-9.747659,-0.0317418,1.234919,-0.1109677,-0.3727285,-0.4575612,-3.328079,-0.12334,1.367501,-0.1680539,-10.69831,0.1728175,16.2161,-0.235051,1.237312,-0.1542015,-10.53644,10.02639,10.51367,-0.2775721,0.9961634,-0.1649043,19.44386,-12.23935,-10.70809,-0.3342031,0.7859991,-0.1356087,-19.90329,-35.17327,-10.84644,-0.01907468,1.537377,-0.06562319,-25.48643,-9.020221,-2.317902,0.07353602,1.370595,-0.1508664,26.99225,-0.9125543,-11.11156,0.2166715,1.255599,-0.07290693,11.37567,35.31212,-4.301311,0.2999698,1.072728,0.03723388,40.0413,-24.37368,4.204493,0.3182675,0.905606,0.1822533,-15.52809,-15.33325,14.04728
2450,-0.03547026,0.9289828,-0.1238707,-10.13766,0.4960015,-6.573039,-0.1617145,0.707674,-0.08041371,23.32612,11.15679,14.87931,-0.2139989,0.3248054,-0.06452906,-24.84793,-0.004166415,0,-0.2493431,0.03819609,-0.0710149,0.4311472,-5.300432,-26.82868,0.04872534,0.699834,-0.07687872,16.14669,2.273176,14.63713,0.03589693,0.3098257,-0.0945206,-20.97035,0.01566845,-0.08622923,0.04080611,0.02673465,-0.1084628,11.57931,-9.573466,-9.716,-0.03239109,1.23481,-0.1099976,-0.1570175,-0.5394757,-3.365518,-0.1229986,1.366926,-0.1680348,-10.30061,0.6369424,15.86657,-0.2356519,1.238029,-0.1549134,-10.89168,10.32034,10.51812,-0.2785837,0.9972337,-0.1654252,19.7624,-12.70304,-11.06895,-0.3349718,0.7871752,-0.1350214,-20.13008,-35.19799,-10.79447,-0.01904907,1.537356,-0.06567533,-25.56442,-9.213331,-2.281476,0.07370612,1.369788,-0.1501921,27.30447,-1.18109,-10.83056,0.2168578,1.255494,-0.06936535,12.35116,35.96159,-3.838375,0.3016195,1.076045,0.04546298,40.08686,-24.08191,4.77278,0.3210009,0.911778,0.1932679,-16.56199,-14.34318,14.32652
2460,-0.0372265,0.9292171,-0.1205028,-9.712459,0.4218803,-6.785616,-0.1628915,0.7081245,-0.07630327,23.12494,10.8342,15.33473,-0.2121395,0.3257622,-0.06066785,-25.70216,-0.004733321,0,-0.2454184,0.03903687,-0.07007523,1.052205,-4.740158,-25.33195,0.04694495,0.7003157,-0.07452728,15.14275,2.364625,14.78688,0.03492106,0.3097835,-0.09425966,-20.33131,0.01110589,-0.0656106,0.04069334,0.02663296,-0.1079392,11.47576,-9.532499,-9.686431,-0.03375007,1.23514,-0.1090224,0.3032579,-0.6018695,-3.394999,-0.122824,1.366334,-0.1687764,-9.616277,1.515906,15.33594,-0.2370855,1.239688,-0.1568221,-11.55766,10.93754,10.53733,-0.2808041,0.9995379,-0.1668216,20.33781,-13.50205,-11.66947,-0.3368747,0.7897474,-0.1342745,-20.49323,-35.2641,-10.70017,-0.01991939,1.537966,-0.06701249,-25.63936,-9.369217,-2.053856,0.07293332,1.369522,-0.1500695,27.57706,-1.303583,-10.72299,0.2167676,1.258222,-0.06307083,14.94235,37.21076,-2.397683,0.3043231,1.086837,0.06252244,39.6561,-23.89755,6.167168,0.3258133,0.9299724,0.2176409,-17.24901,-13.37026,15.72324
2470,-0.03812446,0.9295088,-0.1193572,-9.584394,0.4633259,-6.788072,-0.163367,0.7083585,-0.07463582,23.13712,10.76809,15.5835,-0.2112071,0.3262129,-0.05872979,-26.05383,-0.004965547,0,-0.2435009,0.03936833,-0.06922576,1.181509,-4.399981,-24.63654,0.04614521,0.7007823,-0.07413226,14.7218,2.292464,14.75864,0.03441039,0.309848,-0.09463076,-19.8622,-0.001010868,0,0.04062226,0.02658039,-0.1076345,11.32735,-9.431344,-9.712397,-0.03435124,1.235467,-0.10899,0.5492961,-0.7035641,-3.445374,-0.1226959,1.366335,-0.169596,-9.385232,1.792809,15.13497,-0.2376221,1.240619,-0.1580578,-11.85815,11.13654,10.50101,-0.2817118,1.000744,-0.1677438,20.57216,-13.83441,-11.90407,-0.3376554,0.7910759,-0.134207,-20.60738,-35.26059,-10.64623,-0.02009219,1.538447,-0.06824335,-25.65505,-9.350454,-1.822845,0.07262216,1.369571,-0.1504638,27.63524,-1.241257,-10.78609,0.2166303,1.259632,-0.06101227,15.91621,37.65967,-1.74092,0.3051974,1.09218,0.06928404,39.77725,-23.56973,6.979884,0.327251,0.941025,0.2305043,-15.1619,-13.79232,17.16204
2480,-0.03956289,0.929785,-0.1182034,-9.471747,0.4944306,-6.799216,-0.1644043,0.7085589,-0.0733241,23.07711,10.77252,16.41333,-0.2108115,0.3265145,-0.0571016,-26.29419,-0.004924566,0.01978234,-0.2417179,0.03950769,-0.06816527,1.337352,-4.001084,-24.57368,0.04490586,0.7012194,-0.07369266,14.3239,2.272752,14.71715,0.03372335,0.3099034,-0.09493458,-19.41666,-0.01234898,0.0656106,0.04053605,0.02652305,-0.1073098,11.16398,-9.353766,-9.730599,-0.03546044,1.235774,-0.1089697,0.8079404,-0.8093569,-3.508443,-0.1231872,1.366359,-0.1704135,-9.225839,1.993411,14.98626,-0.2386786,1.241421,-0.1591691,-12.14182,11.30592,10.45532,-0.2831278,1.001793,-0.1685052,20.77661,-14.11939,-12.11076,-0.3389444,0.7922107,-0.1340985,-20.7571,-35.18841,-10.58377,-0.02076682,1.53891,-0.06954297,-25.67619,-9.330606,-1.57259,0.07181203,1.369592,-0.150874,27.6864,-1.181691,-10.85712,0.2159149,1.261028,-0.05898553,16.87152,38.04198,-1.032936,0.3053396,1.097676,0.07597603,39.95008,-23.23104,7.865094,0.3282577,0.9501952,0.2400335,-16.51821,-13.0371,17.86086
2490,-0.04157284,0.9299093,-0.1168053,-9.331299,0.4628751,-6.86787,-0.165789,0.7086393,-0.07184042,22.92868,10.52253,16.60625,-0.2103962,0.3265017,-0.05562034,-26.40391,-0.00505434,0,-0.2402101,0.03944105,-0.06711918,1.552804,-3.87422,-23.98053,0.04315712,0.7014548,-0.07277027,13.93321,2.384699,14.69968,0.03286008,0.3098904,-0.09481556,-19.11851,-0.02324996,0.1356209,0.04043556,0.02646369,-0.1069603,11.05601,-9.360037,-9.72866,-0.03706384,1.235926,-0.1087558,1.068079,-0.9046722,-3.582226,-0.1242762,1.366253,-0.1710107,-9.118093,2.149051,14.8791,-0.2402575,1.241972,-0.159978,-12.4044,11.46535,10.41521,-0.2850561,1.002569,-0.1689347,20.96075,-14.37006,-12.29903,-0.3407035,0.7930193,-0.1337319,-20.91606,-35.0144,-10.50427,-0.02197831,1.539211,-0.07065349,-25.69719,-9.326159,-1.31388,0.0706922,1.369283,-0.1510444,27.81885,-1.246421,-10.79251,0.2146514,1.261901,-0.05659666,17.81359,38.33743,-0.2716639,0.3043092,1.102249,0.08258924,40.05082,-23.26926,9.142907,0.3270534,0.9589378,0.250411,-16.11618,-13.28963,19.20334
2510,-0.0443922,0.930219,-0.1160231,-9.190177,0.5041431,-6.909299,-0.1677013,0.7087312,-0.07116155,22.70366,10.28567,16.75608,-0.2102988,0.3262843,-0.0550271,-26.33485,-0.005020189,0,-0.2391246,0.03922498,-0.06644263,1.892792,-3.793692,-23.45088,0.04078319,0.701988,-0.07266145,13.49008,2.449846,14.7234,0.03172207,0.3099787,-0.09531289,-18.61039,-0.02238253,0.1341704,0.04032174,0.02639997,-0.1065992,10.79797,-9.295724,-9.73171,-0.03967299,1.236259,-0.1090978,1.311346,-0.981546,-3.661051,-0.1264909,1.366353,-0.1720946,-9.054927,2.25621,14.80759,-0.2428785,1.242577,-0.1611731,-12.6175,11.61194,10.3923,-0.2880167,1.003366,-0.1697078,21.10715,-14.57487,-12.46845,-0.3432854,0.7936758,-0.1338666,-21.11574,-34.55383,-10.37143,-0.02428559,1.539686,-0.07225637,-25.70084,-9.328918,-1.050343,0.0687181,1.368974,-0.1517131,28.03896,-1.39312,-10.56582,0.2123075,1.262642,-0.05458433,18.75456,38.53743,0.5360606,0.3024876,1.107358,0.08912162,40.34882,-22.90693,10.15193,0.3248618,0.97111,0.2634811,-13.36345,-13.5238,20.77997
2520,-0.04771301,0.9305955,-0.1161396,-9.026217,0.5377408,-6.957055,-0.1700163,0.7088774,-0.0715433,22.39263,10.0199,16.96167,-0.2105353,0.3259628,-0.05547706,-26.11745,-0.004938227,0,-0.2384792,0.03893119,-0.06634249,2.340925,-3.629091,-23.14174,0.03798737,0.7026061,-0.0732784,13.06715,2.556246,14.74633,0.0303987,0.3101081,-0.09612194,-18.07054,-0.01932261,0.1203313,0.0401819,0.02632803,-0.1062271,10.45579,-9.193667,-9.728295,-0.04290948,1.236657,-0.1103421,1.54497,-1.020553,-3.74664,-0.1295955,1.366454,-0.1740257,-9.074478,2.233404,14.74425,-0.2462694,1.242871,-0.1630361,-12.78657,11.77512,10.3822,-0.2917616,1.003824,-0.1711088,21.21493,-14.74003,-12.619,-0.3469238,0.7941282,-0.1346745,-21.29885,-34.29324,-10.27077,-0.02737962,1.540221,-0.07471509,-25.70032,-9.362093,-0.7915472,0.06606947,1.368719,-0.1532608,28.28381,-1.527859,-10.27611,0.2091842,1.263491,-0.05343854,19.68913,38.61116,1.392812,0.2996855,1.112702,0.09468163,40.72303,-22.54,11.21863,0.3217597,0.9827474,0.2740624,-12.22974,-13.31224,22.0949
2530,-0.05122196,0.9309717,-0.1172096,-8.840202,0.5640643,-7.017441,-0.1724997,0.7090467,-0.07287727,22.0564,9.731927,17.1323,-0.2109782,0.3256021,-0.056715,-25.82111,-0.004583057,0.02797646,-0.2381932,0.03860223,-0.06672952,2.834208,-3.330284,-22.98158,0.03501715,0.7032301,-0.07455685,12.70065,2.681375,14.70308,0.02897099,0.31025,-0.09712733,-17.5552,-0.01773117,0.1119058,0.04001991,0.0262509,-0.1058273,10.08317,-9.047282,-9.654593,-0.04594958,1.237042,-0.1124885,1.754908,-1.163728,-3.894254,-0.1322982,1.366656,-0.1769023,-9.130497,2.126743,14.64993,-0.2492299,1.24328,-0.1658283,-12.89595,11.79821,10.33865,-0.2950671,1.004351,-0.1734278,21.26931,-14.84997,-12.75411,-0.3501328,0.7946036,-0.1365564,-21.48138,-33.95516,-10.15894,-0.02990243,1.540722,-0.07797911,-25.67105,-9.319841,-0.4219727,0.06340075,1.368698,-0.1556387,28.28299,-1.419143,-10.28811,0.2062364,1.264773,-0.05352385,20.58436,38.68999,2.335057,0.2968349,1.118578,0.09888629,41.17928,-22.1622,12.34017,0.3185016,0.9947996,0.2827295,-11.7026,-12.96706,23.39351
2540,-0.05489901,0.931118,-0.1185219,-8.6319,0.5811467,-7.09235,-0.1750757,0.7090322,-0.07405891,21.79252,9.301317,16.57753,-0.2113744,0.3251575,-0.05779156,-25.61635,-0.00433034,0,-0.2381083,0.03824049,-0.06730823,3.291047,-3.150698,-22.26706,0.03193323,0.7036275,-0.07569555,12.41984,2.851679,14.64545,0.02751158,0.3103278,-0.09775659,-17.23579,-0.01964362,0.1282043,0.03983364,0.02617204,-0.1053973,9.777587,-8.927085,-9.574748,-0.04942472,1.237199,-0.114926,1.967619,-1.229017,-4.04564,-0.1355639,1.366526,-0.1800821,-9.173419,2.070859,14.56191,-0.2527254,1.243293,-0.1688858,-12.96727,11.87673,10.30529,-0.2989163,1.004447,-0.1759733,21.27527,-14.91689,-12.86235,-0.3540108,0.7946862,-0.1387466,-21.6405,-33.67546,-10.06005,-0.03316036,1.540998,-0.08154047,-25.64736,-9.353289,-0.06852804,0.0601718,1.368544,-0.1583001,28.2862,-1.384274,-10.26418,0.2026317,1.265874,-0.05394324,21.46731,38.58849,3.318775,0.2931101,1.124365,0.1026139,41.7141,-21.79229,13.50517,0.3137956,1.007734,0.2914325,-10.35104,-12.61534,24.74953
2550,-0.05861644,0.931095,-0.1200957,-8.404362,0.5821712,-7.182094,-0.1776951,0.7089102,-0.07523315,21.57758,8.78805,15.60679,-0.2118052,0.324683,-0.05874975,-25.46708,-0.004193736,0,-0.2381092,0.03784215,-0.06784776,3.621474,-3.130795,-21.2859,0.02883954,0.7038498,-0.07680126,12.20384,3.074384,14.65282,0.02609324,0.3103526,-0.09812438,-17.06682,-0.02493019,0.165511,0.03967005,0.02608496,-0.1049447,9.521424,-8.820814,-9.563223,-0.05312267,1.237187,-0.1176484,2.177717,-1.236114,-4.194746,-0.1391248,1.366154,-0.1835416,-9.191438,2.066979,14.4788,-0.2564825,1.243036,-0.1722044,-13.00219,11.9838,10.29483,-0.3030213,1.004233,-0.1787499,21.23882,-14.93261,-12.94697,-0.3581506,0.7944196,-0.1412884,-21.80046,-33.3249,-9.94204,-0.0368727,1.541104,-0.08536141,-25.63165,-9.434172,0.2486604,0.0566346,1.36829,-0.1612341,28.30329,-1.400605,-10.20953,0.1986373,1.266845,-0.05467442,22.34958,38.33806,4.337792,0.2888027,1.130132,0.1058801,42.33154,-21.43826,14.72368,0.3083752,1.020369,0.2989827,-9.746529,-12.07127,26.105
2560,-0.0665596,0.9308895,-0.1230536,-7.93798,0.4995532,-7.40515,-0.1834166,0.708652,-0.07729343,21.12837,7.562994,13.10455,-0.2130322,0.3237484,-0.06054465,-25.17275,-0.003804415,0,-0.2383573,0.03700775,-0.06882656,4.008829,-3.433878,-19.06166,0.02218647,0.7040483,-0.0782578,11.89777,3.649923,14.41525,0.02308188,0.3104583,-0.09803984,-17.06312,-0.0299777,0.1968319,0.03929568,0.02612132,-0.1039476,9.193875,-8.743155,-9.299863,-0.06098755,1.236992,-0.1227446,2.549063,-1.223294,-4.564372,-0.1466673,1.36524,-0.190112,-9.210511,2.074055,14.31095,-0.2643465,1.24226,-0.1785354,-12.94455,12.1433,10.27795,-0.3115613,1.003449,-0.1839786,21.0615,-14.84101,-13.01393,-0.3672512,0.7937168,-0.1462689,-22.01984,-32.9316,-9.803675,-0.0449011,1.541118,-0.09243076,-25.56488,-9.642799,0.9485323,0.04905594,1.367646,-0.1665457,28.31561,-1.424668,-10.05837,0.1898602,1.268531,-0.05569225,24.08496,37.51122,6.529422,0.2788282,1.141634,0.1123302,43.80742,-20.7517,17.25001,0.2959131,1.045106,0.3124816,-10.22014,-10.79074,29.04307
2580,-0.07055951,0.9307593,-0.1238308,-7.681708,0.4502256,-7.538743,-0.1864501,0.7085341,-0.07795215,20.79659,7.039063,12.1959,-0.2140043,0.3233027,-0.06143102,-25.01779,-0.003510717,0,-0.2386367,0.03660154,-0.06940595,4.207427,-3.584237,-18.36607,0.01880265,0.7041394,-0.07831125,11.69029,3.935555,14.25068,0.02153343,0.310571,-0.09766027,-17.10456,-0.02874827,0.1887116,0.03914805,0.02623153,-0.1034937,9.068327,-8.67029,-9.007411,-0.06499772,1.236862,-0.1245532,2.713898,-1.199716,-4.776186,-0.150505,1.364753,-0.1926488,-9.20987,2.086671,14.23337,-0.2682927,1.241794,-0.1809821,-12.86847,12.19836,10.29027,-0.315824,1.002939,-0.1858778,20.93809,-14.731,-13.00833,-0.3715367,0.7930285,-0.1483195,-22.21402,-32.38556,-9.624716,-0.04907281,1.541082,-0.09512128,-25.52269,-9.768953,1.308507,0.04514963,1.367318,-0.1683856,28.30469,-1.434053,-9.964131,0.1852193,1.269305,-0.05545025,24.95236,36.92982,7.672857,0.2733012,1.147384,0.1160265,44.6483,-20.42328,18.52339,0.2867551,1.061529,0.3217719,-6.43023,-9.40612,29.57685
